country,happiness_rank,happiness_score,economy_gdp_per_capita,health_life_expectancy,freedom,trust_government_corruption,generosity,year
Poland,43,6.1862998010000005,10.26512432,0.7628999858059495,0.8620557790000001,0.6869270209999999,-0.205084071,2020
Colombia,44,6.163400172999999,9.500369072,0.7119089780605731,0.8361799120000001,0.86457181,-0.161235645,2020
Cyprus,45,6.15899992,10.40570259,0.9018384054820121,0.7798582909999999,0.8562717440000001,0.043731495999999995,2020
Nicaragua,46,6.13710022,8.493160247999999,0.7058210724334093,0.8639028670000001,0.665950119,0.020959141,2020
Romania,47,6.123700142000001,10.107584,0.6963306118525588,0.842823207,0.9343002440000001,-0.19781521,2020
Kuwait,48,6.102099895,11.08982468,0.6824215375673245,0.8723664879999999,0.7608490590000001,-0.100184701,2020
Mauritius,49,6.101299762999999,9.956786156,0.67092623717717,0.889534533,0.8053430909999999,-0.018318573,2020
Kazakhstan,50,6.0578999520000005,10.11465836,0.6141502827435305,0.811601937,0.7644908429999999,-0.068488635,2020
Estonia,51,6.0218000410000005,10.34001732,0.7405558584179546,0.87770915,0.623073816,-0.111697771,2020
Philippines,52,6.006000042,8.993545532,0.5292511688827247,0.915463448,0.7336341140000001,-0.105463006,2020
Hungary,53,6.000400066,10.24924374,0.7090734754151187,0.718964577,0.892916501,-0.19432301800000001,2020
Thailand,54,5.9987998010000005,9.741791725,0.6977024968798567,0.905063033,0.8862723109999999,0.268685192,2020
Argentina,55,5.974699974,9.810955048,0.746847506984093,0.831132412,0.8420098420000001,-0.194913864,2020
Honduras,56,5.953199862999999,8.424534798,0.6960626563847514,0.870603263,0.801131904,0.086969115,2020
Latvia,57,5.9499998089999995,10.17531967,0.6836814122465068,0.671237648,0.7955800890000001,-0.186888844,2020
Ecuador,58,5.925199986,9.246058463999999,0.7372361044382342,0.8598289490000001,0.8012151120000001,-0.127014965,2020
Portugal,59,5.9109001160000005,10.26374245,0.8606987537960927,0.8887478109999999,0.8926295040000001,-0.220714301,2020
Jamaica,60,5.889800072000001,9.006250381000001,0.6929374716735874,0.8580685259999999,0.8888900279999999,-0.12510676699999998,2020
South Korea,61,5.872399807000001,10.51056671,0.8986902880186453,0.6129651070000001,0.789067447,-0.043404032,2020
Japan,62,5.870800018,10.57968903,0.9429319496100008,0.8099613790000001,0.654558063,-0.24691034899999997,2020
Peru,63,5.796800137000001,9.456313133,0.7245859391493582,0.8247660990000001,0.8937149640000001,-0.16238822,2020
Serbia,64,5.77820015,9.680980682000001,0.7280655009800663,0.726495862,0.843509018,-0.073676221,2020
Bolivia,65,5.747499942999999,8.851115227000001,0.5822089956821015,0.875873327,0.8226062059999999,-0.09168113,2020
Pakistan,66,5.69329977,8.482727051,0.41301402989411606,0.734833717,0.7457054259999999,0.04489987,2020
Paraguay,67,5.6921000479999995,9.389982224,0.6467397331422148,0.885923445,0.8347885009999999,0.007997713,2020
Dominican Republic,68,5.6891999239999995,9.664880753,0.6520411527583307,0.8662027720000001,0.755999923,-0.131263286,2020
Bosnia and Herzegovina,69,5.674099922000001,9.455817223,0.7153436394368808,0.651352704,0.933769107,0.098274559,2020
Moldova,70,5.607500076,8.776714325,0.6269032853429226,0.721609175,0.913314283,-0.037741039,2020
Tajikistan,71,5.555699825,8.024810791,0.5981598442969717,0.831383407,0.5920760629999999,-0.025088511,2020
Montenegro,72,5.54610014,9.751860619,0.7374041199604072,0.649565637,0.7831215859999999,-0.075600356,2020
Russia,73,5.546000004,10.12887192,0.5980290047158365,0.729892612,0.864802599,-0.151153743,2020
Kyrgyzstan,74,5.541500092000001,8.148405075,0.5982047450677825,0.909374893,0.888396084,0.15477205800000002,2020
Belarus,75,5.539899826,9.779945374,0.6614336041263753,0.6391630770000001,0.63571167,-0.164926544,2020
North Cyprus,76,5.53550005,10.40570259,0.9018384054820121,0.79529351,0.62611568,0.00022715900000000003,2020
Greece,77,5.514999866,10.13232613,0.8608011079487874,0.5413451189999999,0.8599314090000001,-0.30090737300000003,2020
Hong Kong S.A.R. of China,78,5.510399818,10.934671400000001,0.9989598007607502,0.7798337940000001,0.420607209,0.134979904,2020
Croatia,79,5.504700184,10.07087517,0.7914961719283958,0.714838803,0.916495264,-0.128538325,2020
Libya,80,5.488800049,9.789815903,0.5410607740357333,0.773157001,0.668779135,-0.085054487,2020
Mongolia,81,5.4562001229999995,9.412186623,0.5412027180201158,0.693351328,0.863511205,0.09809386699999999,2020
Malaysia,82,5.384300232,10.26251888,0.6930057883544225,0.8946268559999999,0.8393023009999999,0.11472679699999999,2020
Vietnam,83,5.353499889,8.809545517,0.7199189228394851,0.939592957,0.79642123,-0.094533332,2020
Indonesia,84,5.285600185,9.36975193,0.5364997331891448,0.8706144090000001,0.876296401,0.519586504,2020
Ivory Coast,85,5.233300208999999,8.225561142,0.13617557928415097,0.727909327,0.7907719609999999,-0.043991156,2020
Benin,86,5.21600008,7.674319744,0.28832735414243493,0.735182583,0.7405325770000001,-0.003537213,2020
Maldives,87,5.197599888,9.518632889,0.8036809147996167,0.8539627790000001,0.824211061,0.038085497999999995,2020
Congo (Brazzaville),88,5.1943998339999995,8.536987305,0.4026150547858272,0.7190585140000001,0.7517790790000001,-0.123674095,2020
Azerbaijan,89,5.164800167,9.687726974,0.6425777290816853,0.786824107,0.55253756,-0.24025528100000001,2020
Macedonia,90,5.1598000530000006,9.510591507000001,0.7057339265195542,0.738840938,0.8974905009999999,-0.019877451,2020
Ghana,91,5.1479997630000005,8.350645065,0.37981793735551167,0.794796526,0.8479647640000001,0.09417085300000001,2020
Nepal,92,5.137199879,7.925357342000001,0.5878634647620835,0.797565043,0.7380991579999999,0.154168829,2020
Turkey,93,5.131800175,10.12941933,0.6866984487080321,0.6088304520000001,0.748197377,-0.17104643600000002,2020
China,94,5.123899937,9.688568115,0.7622057149107632,0.898517907,0.7539710999999999,-0.18142575,2020
Turkmenistan,95,5.119100093999999,9.74803257,0.5382671545604689,0.8264570240000001,0.883691847,0.187671542,2020
Bulgaria,96,5.101500034,9.869318962000001,0.6835710918433336,0.745178163,0.9355851409999999,-0.143908441,2020
Morocco,97,5.094799995,8.940313339,0.6548493767624649,0.772072434,0.8157246109999999,-0.240377247,2020
Cameroon,98,5.084899902,8.118647575,0.23746368585257116,0.7630518079999999,0.8513365979999999,-0.00149645,2020
Venezuela,99,5.053199768,8.977793693999999,0.674121911039113,0.62327832,0.837038398,-0.16909050899999997,2020
Algeria,100,5.005099773,9.537964821000001,0.6551320582605192,0.46661090899999996,0.7354851370000001,-0.121105164,2020
Senegal,101,4.980800152,8.118982315,0.455603298062883,0.6905961629999999,0.808785141,-0.052335154,2020
Guinea,102,4.949299812,7.750990391,0.29324228958356546,0.7068467740000001,0.761794448,0.076328471,2020
Niger,103,4.909599781,6.842166901000001,0.2626231586809133,0.759772122,0.722530186,0.013860817,2020
Laos,104,4.888599873,8.79858017,0.42746722341896987,0.907213569,0.634679317,0.11137148,2020
Albania,105,4.882699966000001,9.417930603,0.7438205729064409,0.7819942240000001,0.896303713,-0.042309489000000006,2020
Cambodia,106,4.8484001160000005,8.249890327000001,0.5166962363103302,0.9597046379999999,0.8227690459999999,0.051911179,2020
Bangladesh,107,4.832799911,8.287063599,0.6107680058635099,0.90062499,0.661843538,-0.033664726,2020
Gabon,108,4.829299927,9.680537224,0.4592796022649113,0.7048292159999999,0.8491509559999999,-0.22226162300000002,2020
South Africa,109,4.814099789,9.403370857,0.3577333166598428,0.7593300940000001,0.843423843,-0.10977732400000001,2020
Iraq,110,4.7848000530000006,9.661095619,0.4652347369452919,0.633182645,0.82226181,-0.06956476,2020
Lebanon,111,4.771500111,9.3617239,0.6931458012895665,0.5513575079999999,0.90225625,-0.06121527,2020
Burkina Faso,112,4.768700123,7.46854496,0.2749428452852719,0.665563583,0.739795029,-0.019080516000000002,2020
Gambia,113,4.750599861,7.321814537000001,0.3104618242587726,0.733163178,0.6907178159999999,0.34319871700000004,2020
Mali,114,4.729300021999999,7.629852295,0.20652011115023233,0.71156615,0.839328408,-0.044366925999999994,2020
Nigeria,115,4.724100113,8.57662487,0.147507329960579,0.759578407,0.861874342,0.033745807,2020
Armenia,116,4.676799774,9.100476265,0.6818839363703575,0.7120178340000001,0.7735447879999999,-0.13877961,2020
Georgia,117,4.672599792,9.226100922,0.6105193621537244,0.8016415240000001,0.665944695,-0.22892037,2020
Iran,118,4.672399998,9.813719749,0.6583270075439348,0.647873282,0.714635968,0.11789110300000001,2020
Jordan,119,4.6333999630000005,9.025999069,0.6834373552137257,0.75104779,0.700344324,-0.162565202,2020
Mozambique,120,4.623600006,7.069345951,0.28495304319648324,0.864451885,0.683019102,0.032375867999999995,2020
Kenya,121,4.583000183,8.02977562,0.4713535422079569,0.829747558,0.831499159,0.294681519,2020
Namibia,122,4.571100235,9.203141212,0.3575901655719302,0.767520964,0.8514497879999999,-0.18530646,2020
Ukraine,123,4.56069994,9.010690689,0.6140496185357781,0.663081884,0.920636714,-0.030933706000000002,2020
Liberia,124,4.557899952,7.054380417000001,0.34477005371164254,0.735268712,0.8563759329999999,0.04227322,2020
Palestinian Territories,125,4.552800179,8.389223099,0.5394787488953663,0.645791829,0.824199975,-0.162079096,2020
Uganda,126,4.43200016,7.500389576,0.33248983607041416,0.7317139509999999,0.8367378120000001,0.099487431,2020
Chad,127,4.422699928,7.467963696,0.09557280421667043,0.587305248,0.8027608390000001,0.017834719,2020
Tunisia,128,4.392199993,9.314972877999999,0.6865415379055158,0.593361557,0.867590249,-0.216413811,2020
Mauritania,129,4.374599934,8.233919144,0.37368561379894916,0.551522553,0.746223509,-0.10600814199999999,2020
Sri Lanka,130,4.327000141,9.389969826,0.6961036944242657,0.837633669,0.859001756,0.081129618,2020
Congo (Kinshasa),131,4.31099987,6.694256306000001,0.2436355992408217,0.700793564,0.809403598,0.083637655,2020
Swaziland,132,4.3081002239999995,9.16267395,0.18947366151561443,0.646822274,0.708263338,-0.19920142,2020
Myanmar,133,4.308000088,8.680481911000001,0.4354340779241613,0.895075202,0.645124316,0.560663998,2020
Comoros,134,4.288599968,7.833630085,0.38440661881627497,0.547612607,0.780622602,0.09000840800000001,2020
Togo,135,4.187200069,7.357711315,0.3012189208363257,0.6498286129999999,0.7577334640000001,0.002667875,2020
Ethiopia,136,4.186200142,7.5093855860000005,0.4252418633554672,0.740795195,0.7536900040000001,0.043377332000000005,2020
Madagascar,137,4.165599823,7.281685829,0.43998135905614627,0.5575740929999999,0.8174856309999999,-0.011823638999999999,2020
Egypt,138,4.151400089,9.316541672,0.5246122760284383,0.708354175,0.787726879,-0.196878314,2020
Sierra Leone,139,3.926399946,7.26880312,0.17925066786356753,0.715315044,0.861330688,0.088660747,2020
Burundi,140,3.775300026,6.492642403,0.25945609111596873,0.626350224,0.606934547,-0.017551597,2020
Zambia,141,3.759399891,8.224720001,0.31955421341997886,0.806500256,0.801289678,0.078037128,2020
Haiti,142,3.720799923,7.411329268999999,0.32902270629863106,0.537825167,0.6847672459999999,0.40053457,2020
Lesotho,143,3.6528000830000003,7.9604883189999995,0.08870939611314738,0.738125861,0.857392073,-0.145732045,2020
India,144,3.573299885,8.849823952000001,0.475095266042348,0.8814448709999999,0.772042692,0.057551607000000005,2020
Malawi,145,3.538000107,7.062226295,0.3921231399831486,0.803223193,0.731700778,0.021433279,2020
Yemen,146,3.5274000169999997,7.759682655,0.3647345652285655,0.599920273,0.800287724,-0.157735437,2020
Botswana,147,3.4788999560000002,9.711203575,0.43425519372185495,0.8213281040000001,0.777930915,-0.250394493,2020
Tanzania,148,3.4762001039999997,7.967665195,0.3890598750951347,0.82153976,0.619799435,0.10966868699999999,2020
Central African Republic,149,3.475899935,6.625160217,0.0,0.640880644,0.891806662,0.082410358,2020
Rwanda,150,3.312299967,7.600104332000001,0.5030551178093131,0.9005894059999999,0.183541179,0.055483952,2020
Zimbabwe,151,3.2992000580000003,7.865711688999999,0.32961232970262105,0.711457908,0.81023699,-0.072063953,2020
South Sudan,152,2.8166000839999996,7.425359726,0.18351768170455793,0.451313615,0.7634173040000001,0.016518548,2020
Afghanistan,153,2.566900015,7.4628605839999995,0.23382685061367312,0.39657300700000003,0.9336865540000001,-0.0964294,2020
Finland,1,7.8420000000000005,10.775,0.8260579455662861,0.9490000000000001,0.18600000000000003,-0.098,2021
Denmark,2,7.62,10.933,0.8506409130816506,0.946,0.179,0.03,2021
Switzerland,3,7.571000000000001,11.117,0.9103424056189641,0.919,0.292,0.025,2021
Iceland,4,7.553999999999999,10.878,0.8611764705882352,0.955,0.6729999999999999,0.16,2021
Netherlands,5,7.4639999999999995,10.932,0.8401053555750659,0.9129999999999999,0.33799999999999997,0.175,2021
Norway,6,7.392,11.052999999999999,0.8717120280948198,0.96,0.27,0.09300000000000001,2021
Sweden,7,7.3629999999999995,10.867,0.8506409130816506,0.945,0.237,0.086,2021
Luxembourg,8,7.324,11.647,0.8471290605794554,0.907,0.386,-0.034,2021
New Zealand,9,7.277,10.642999999999999,0.8752238805970151,0.929,0.242,0.134,2021
Austria,10,7.268,10.905999999999999,0.8717120280948198,0.9079999999999999,0.48100000000000004,0.042,2021
Australia,11,7.183,10.796,0.8927831431079896,0.914,0.442,0.159,2021
Israel,12,7.157,10.575,0.8788410886742756,0.8,0.753,0.031,2021
Germany,13,7.155,10.873,0.8436172080772607,0.875,0.46,0.011000000000000001,2021
Canada,14,7.103,10.776,0.8892712906057944,0.915,0.415,0.08900000000000001,2021
Ireland,15,7.085,11.342,0.8401053555750659,0.879,0.363,0.077,2021
Costa Rica,16,7.069,9.88,0.8049868305531169,0.934,0.809,-0.126,2021
United Kingdom,17,7.064,10.707,0.8436172080772607,0.8590000000000001,0.45899999999999996,0.233,2021
Czech Republic,18,6.965,10.556,0.784161545215101,0.858,0.868,-0.20800000000000002,2021
United States,19,6.9510000000000005,11.023,0.6926075504828797,0.8370000000000001,0.698,0.098,2021
Belgium,20,6.834,10.823,0.8330465320456539,0.7829999999999999,0.6459999999999999,-0.153,2021
France,21,6.69,10.704,0.8962949956101842,0.8220000000000001,0.5710000000000001,-0.147,2021
Bahrain,22,6.647,10.669,0.7380860403863039,0.925,0.722,0.08900000000000001,2021
Malta,23,6.602,10.674000000000001,0.8330816505706761,0.927,0.653,0.133,2021
Taiwan Province of China,24,6.584,10.870999999999999,0.7417734855136081,0.784,0.721,-0.07,2021
United Arab Emirates,25,6.561,11.085,0.6621597892888498,0.932,0.589,0.07400000000000001,2021
Saudi Arabia,26,6.494,10.743,0.6365232660228273,0.877,0.684,-0.149,2021
Spain,27,6.4910000000000005,10.571,0.9208779631255487,0.7609999999999999,0.745,-0.081,2021
Italy,28,6.483,10.623,0.8892712906057944,0.693,0.866,-0.084,2021
Slovenia,29,6.461,10.529000000000002,0.8049868305531169,0.9490000000000001,0.8059999999999999,-0.10099999999999999,2021
Guatemala,30,6.435,9.052999999999999,0.5787532923617207,0.9059999999999999,0.775,-0.038,2021
Uruguay,31,6.431,9.966000000000001,0.7242142230026336,0.8959999999999999,0.59,-0.092,2021
Singapore,32,6.377000000000001,11.488,1.0,0.927,0.08199999999999999,-0.018000000000000002,2021
Kosovo,33,6.372000000000001,9.318,0.5385425812115892,0.8690000000000001,0.917,0.257,2021
Slovakia,34,6.331,10.369000000000002,0.727761194029851,0.7659999999999999,0.9109999999999999,-0.124,2021
Brazil,35,6.33,9.577,0.636453028972783,0.804,0.7559999999999999,-0.071,2021
Mexico,36,6.317,9.859,0.7065496049165932,0.862,0.799,-0.147,2021
Jamaica,37,6.309,9.186,0.6680245829675153,0.89,0.884,-0.13699999999999998,2021
Lithuania,38,6.255,10.499,0.6822827041264268,0.773,0.826,-0.203,2021
Cyprus,39,6.223,10.575999999999999,0.8927129060579453,0.763,0.8440000000000001,-0.015,2021
Estonia,40,6.189,10.481,0.713678665496049,0.909,0.527,-0.106,2021
Panama,41,6.18,10.35,0.7435996488147497,0.872,0.856,-0.166,2021
Uzbekistan,42,6.178999999999999,8.836,0.5891834942932395,0.97,0.515,0.311,2021
Chile,43,6.172000000000001,10.071,0.755820895522388,0.742,0.83,-0.044000000000000004,2021
Poland,44,6.166,10.382,0.745355575065847,0.841,0.735,-0.165,2021
Kazakhstan,45,6.152,10.155,0.5872519754170324,0.853,0.733,-0.069,2021
Romania,46,6.14,10.284,0.6629323968393328,0.845,0.938,-0.21899999999999997,2021
Kuwait,47,6.106,10.817,0.646953467954346,0.867,0.736,-0.10400000000000001,2021
Serbia,48,6.077999999999999,9.787,0.7066549604916591,0.778,0.835,0.002,2021
El Salvador,49,6.061,9.054,0.6294644424934153,0.888,0.688,-0.11,2021
Mauritius,50,6.0489999999999995,10.008,0.6399648814749782,0.867,0.789,-0.054000000000000006,2021
Latvia,51,6.032,10.315,0.6539771729587355,0.715,0.8,-0.162,2021
Colombia,52,6.0120000000000005,9.557,0.685618964003512,0.8370000000000001,0.841,-0.135,2021
Hungary,53,5.992000000000001,10.357999999999999,0.6855838454784898,0.755,0.8759999999999999,-0.18600000000000003,2021
Thailand,54,5.985,9.805,0.6645478489903427,0.884,0.895,0.287,2021
Nicaragua,55,5.972,8.62,0.6735381913959612,0.836,0.664,0.02,2021
Japan,56,5.94,10.610999999999999,0.9349253731343281,0.7959999999999999,0.638,-0.258,2021
Argentina,57,5.928999999999999,9.962,0.7207023705004388,0.828,0.8340000000000001,-0.182,2021
Portugal,58,5.928999999999999,10.421,0.8471290605794554,0.892,0.887,-0.244,2021
Honduras,59,5.919,8.648,0.6610008779631253,0.857,0.809,0.081,2021
Croatia,60,5.882000000000001,10.217,0.783880597014925,0.754,0.9390000000000001,-0.11800000000000001,2021
Philippines,61,5.88,9.076,0.4748726953467954,0.917,0.742,-0.09699999999999999,2021
South Korea,62,5.845,10.651,0.8927831431079896,0.672,0.727,-0.083,2021
Peru,63,5.84,9.458,0.6943634767339771,0.8220000000000001,0.8909999999999999,-0.154,2021
Bosnia and Herzegovina,64,5.813,9.59,0.6890254609306408,0.706,0.9309999999999999,0.113,2021
Moldova,65,5.766,9.454,0.6047761194029849,0.8220000000000001,0.9179999999999999,-0.079,2021
Ecuador,66,5.763999999999999,9.312999999999999,0.713678665496049,0.8420000000000001,0.843,-0.124,2021
Kyrgyzstan,67,5.744,8.538,0.5591922739244954,0.935,0.9079999999999999,0.11900000000000001,2021
Greece,68,5.723,10.279000000000002,0.8471290605794554,0.5820000000000001,0.823,-0.28800000000000003,2021
Bolivia,69,5.716,9.046,0.5416330114135207,0.875,0.8390000000000001,-0.077,2021
Mongolia,70,5.6770000000000005,9.4,0.4924319578577699,0.708,0.856,0.11599999999999999,2021
Paraguay,71,5.653,9.448,0.6118349429323969,0.8759999999999999,0.882,0.027999999999999997,2021
Montenegro,72,5.581,9.94,0.7101316944688322,0.708,0.812,-0.034,2021
Dominican Republic,73,5.545,9.802,0.6189288849868306,0.86,0.7140000000000001,-0.133,2021
North Cyprus,74,5.5360000000000005,10.575999999999999,0.8927129060579453,0.795,0.626,0.012,2021
Belarus,75,5.534,9.853,0.6242317822651448,0.65,0.627,-0.18,2021
Russia,76,5.477,10.189,0.5697980684811238,0.718,0.845,-0.111,2021
Hong Kong S.A.R. of China,77,5.477,11.0,0.9953292361720805,0.7170000000000001,0.40299999999999997,0.067,2021
Tajikistan,78,5.466,8.091000000000001,0.5549780509218614,0.8320000000000001,0.5529999999999999,-0.055999999999999994,2021
Vietnam,79,5.4110000000000005,8.972999999999999,0.6867778753292358,0.94,0.7959999999999999,-0.098,2021
Libya,80,5.41,9.622,0.48540825285337996,0.7709999999999999,0.667,-0.087,2021
Malaysia,81,5.3839999999999995,10.238,0.6540474100087796,0.895,0.8390000000000001,0.125,2021
Indonesia,82,5.345,9.365,0.4831606672519755,0.873,0.867,0.542,2021
Congo (Brazzaville),83,5.3420000000000005,8.117,0.34215978928884994,0.695,0.745,-0.068,2021
China,84,5.3389999999999995,9.673,0.7415276558384548,0.904,0.755,-0.146,2021
Ivory Coast,85,5.306,8.551,0.05745390693590854,0.741,0.794,-0.016,2021
Armenia,86,5.2829999999999995,9.487,0.6523968393327482,0.825,0.629,-0.168,2021
Nepal,87,5.269,8.12,0.5532923617208078,0.782,0.727,0.152,2021
Bulgaria,88,5.266,10.016,0.6504653204565407,0.7879999999999999,0.932,-0.096,2021
Maldives,89,5.1979999999999995,9.826,0.7768920105355572,0.8540000000000001,0.825,0.024,2021
Azerbaijan,90,5.171,9.568999999999999,0.6032660228270413,0.8140000000000001,0.506,-0.223,2021
Cameroon,91,5.142,8.189,0.17689201053555748,0.731,0.848,0.026000000000000002,2021
Senegal,92,5.132000000000001,8.118,0.39768217734855127,0.695,0.8009999999999999,-0.046,2021
Albania,93,5.117,9.52,0.7206672519754168,0.785,0.9009999999999999,-0.03,2021
North Macedonia,94,5.101,9.693,0.5968744512730461,0.7509999999999999,0.905,0.038,2021
Ghana,95,5.088,8.58,0.31985952589991234,0.807,0.848,0.12300000000000001,2021
Niger,96,5.074,7.098,0.186198419666374,0.8059999999999999,0.693,0.018000000000000002,2021
Turkmenistan,97,5.066,9.629,0.48923617208077247,0.877,0.888,0.273,2021
Gambia,98,5.051,7.686,0.23466198419666356,0.6970000000000001,0.746,0.424,2021
Benin,99,5.045,8.087,0.21896400351185247,0.757,0.6609999999999999,-0.034,2021
Laos,100,5.03,8.947000000000001,0.3683933274802459,0.91,0.6579999999999999,0.12300000000000001,2021
Bangladesh,101,5.025,8.454,0.5732045654082527,0.877,0.682,-0.040999999999999995,2021
Guinea,102,4.984,7.837999999999999,0.2293239683933275,0.6970000000000001,0.7659999999999999,0.095,2021
South Africa,103,4.956,9.402999999999999,0.2959086918349427,0.7490000000000001,0.86,-0.067,2021
Turkey,104,4.948,10.24,0.6574539069359085,0.5760000000000001,0.7759999999999999,-0.139,2021
Pakistan,105,4.934,8.458,0.3592976294995608,0.726,0.787,0.098,2021
Morocco,106,4.918,8.902999999999999,0.622651448639157,0.774,0.8009999999999999,-0.23600000000000002,2021
Venezuela,107,4.8919999999999995,9.073,0.6399297629499561,0.615,0.8270000000000001,-0.16899999999999998,2021
Georgia,108,4.891,9.585,0.5556453028972781,0.7829999999999999,0.655,-0.23800000000000002,2021
Algeria,109,4.887,9.342,0.6155223880597013,0.48,0.752,-0.067,2021
Ukraine,110,4.875,9.436,0.5767866549604916,0.7240000000000001,0.924,-0.011000000000000001,2021
Iraq,111,4.854,9.24,0.42510974539069346,0.63,0.875,-0.053,2021
Gabon,112,4.852,9.603,0.403301141352063,0.731,0.84,-0.2,2021
Burkina Faso,113,4.834,7.678,0.19922739244951718,0.695,0.748,-0.009000000000000001,2021
Cambodia,114,4.83,8.36,0.4748726953467954,0.9590000000000001,0.843,0.034,2021
Mozambique,115,4.794,7.1579999999999995,0.2187181738366989,0.882,0.684,0.061,2021
Nigeria,116,4.7589999999999995,8.533,0.057032484635645135,0.737,0.878,0.037000000000000005,2021
Mali,117,4.723,7.744,0.12259877085162396,0.6970000000000001,0.8270000000000001,-0.036000000000000004,2021
Iran,118,4.721,9.584,0.6258823529411763,0.608,0.7140000000000001,0.218,2021
Uganda,119,4.636,7.6770000000000005,0.26770851624231795,0.7090000000000001,0.855,0.122,2021
Liberia,120,4.625,7.287999999999999,0.2816505706760317,0.735,0.85,0.05,2021
Kenya,121,4.607,8.361,0.4293590869183491,0.779,0.825,0.287,2021
Tunisia,122,4.596,9.266,0.6575241439859528,0.6559999999999999,0.87,-0.201,2021
Lebanon,123,4.584,9.626,0.6629323968393328,0.525,0.898,-0.073,2021
Namibia,124,4.574,9.161,0.2922212467076382,0.7190000000000001,0.847,-0.149,2021
Palestinian Territories,125,4.5169999999999995,8.485,0.48365232660228263,0.653,0.821,-0.163,2021
Myanmar,126,4.426,8.541,0.3801229148375767,0.8759999999999999,0.66,0.509,2021
Jordan,127,4.395,9.182,0.6504653204565407,0.755,0.705,-0.16699999999999998,2021
Chad,128,4.355,7.364,0.0,0.579,0.807,0.040999999999999995,2021
Sri Lanka,129,4.325,9.47,0.6609657594381032,0.841,0.863,0.079,2021
Swaziland,130,4.308,9.065,0.08270412642668996,0.647,0.708,-0.185,2021
Comoros,131,4.289,8.031,0.3115364354697101,0.5479999999999999,0.7809999999999999,0.08199999999999999,2021
Egypt,132,4.283,9.367,0.4748024582967516,0.7490000000000001,0.795,-0.182,2021
Ethiopia,133,4.275,7.694,0.36951712028094813,0.752,0.7609999999999999,0.08199999999999999,2021
Mauritania,134,4.227,8.542,0.30493415276558383,0.561,0.731,-0.106,2021
Madagascar,135,4.208,7.396,0.38022827041264257,0.552,0.8029999999999999,-0.005,2021
Togo,136,4.107,7.362,0.226022827041264,0.619,0.772,0.032,2021
Zambia,137,4.073,8.145,0.2574539069359085,0.782,0.823,0.061,2021
Sierra Leone,138,3.8489999999999998,7.434,0.11143107989464449,0.7170000000000001,0.866,0.084,2021
India,139,3.819,8.755,0.42686567164179107,0.893,0.774,0.08900000000000001,2021
Burundi,140,3.775,6.635,0.17285338015803325,0.626,0.607,-0.024,2021
Yemen,141,3.658,7.577999999999999,0.30356453028972774,0.602,0.8,-0.147,2021
Tanzania,142,3.623,7.876,0.3343634767339769,0.833,0.5770000000000001,0.183,2021
Haiti,143,3.615,7.477,0.2536259877085163,0.593,0.721,0.42200000000000004,2021
Malawi,144,3.6,6.957999999999999,0.33257243195785774,0.78,0.7290000000000001,0.038,2021
Lesotho,145,3.512,7.926,0.007796312554872741,0.715,0.915,-0.131,2021
Botswana,146,3.467,9.782,0.3789640035118524,0.8240000000000001,0.8009999999999999,-0.24600000000000002,2021
Rwanda,147,3.415,7.676,0.4538015803336259,0.897,0.16699999999999998,0.061,2021
Zimbabwe,148,3.145,7.943,0.27122036874451266,0.677,0.821,-0.047,2021
Afghanistan,149,2.523,7.695,0.14100087796312555,0.382,0.924,-0.102,2021
